,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
1243,552095.1351,1446.72,2,4,96.14,27.24,7,62.44,7.56,86.73,4
2994,155146.8993,639.37,1,4,524.67,35.1,8,79.57,5.41,90.67,1
5835,364721.6372,1115.1,1,3,675.68,52.5,6,20.29,16.67,91.68,6
36,551271.1624,1259.78,3,4,550.08,54.61,8,68.01,27.13,91.41,6
6238,644542.115,1449.62,4,4,361.41,25.98,7,114.63,9.0,98.36,5
2441,462670.0166,964.34,2,4,838.74,13.41,7,10.33,10.05,94.03,8
1078,380313.1506,1064.85,2,1,125.42,48.73,6,60.8,10.71,88.14,5
2293,372135.818,816.3,2,3,377.18,41.32,7,32.95,15.15,90.71,6
4298,294577.2724,1482.32,3,2,596.92,34.22,5,87.19,33.43,95.66,7
611,620881.7003,1394.65,3,4,565.49,20.49,10,14.81,10.93,94.53,9
1214,102550.9162,561.99,1,3,599.31,16.54,5,14.64,35.88,92.88,4
2087,282668.3447,566.8,1,4,148.47,21.49,9,52.86,48.85,88.19,4
2423,341005.1752,1631.08,2,2,670.06,14.35,9,18.32,7.86,99.9,7
6212,395909.7504,564.0,2,4,195.69,21.15,7,18.27,2.27,95.96,6
4163,190550.1523,657.69,1,4,9.84,18.7,8,67.67,6.7,97.21,1
304,225922.8165,550.0,2,4,834.41,35.69,4,14.31,9.29,99.9,4
2277,297790.4311,901.11,2,4,914.75,17.68,10,76.07,12.77,99.9,7
692,227381.0904,599.5,2,4,267.64,19.0,7,33.63,9.61,97.69,4
6805,247195.713,1126.79,3,4,357.44,74.35,8,13.98,27.98,97.86,2
1570,243836.8679,940.49,1,2,622.82,32.99,6,23.83,14.69,99.9,4
226,104735.1932,550.0,1,2,342.05,37.68,4,11.35,47.23,91.46,5
5589,212091.3363,1441.51,2,2,560.35,2.19,8,58.22,25.69,99.9,3
880,173719.3748,550.0,3,1,420.08,32.44,5,45.3,35.21,91.57,4
3446,409291.9788,550.0,3,3,556.16,13.0,8,61.36,1.59,88.51,9
1391,362897.7455,859.76,4,4,629.07,22.74,8,17.86,6.32,92.99,10
2873,461624.9916,1227.87,4,5,687.69,4.82,10,67.44,12.36,98.39,9
753,182149.6268,550.0,1,2,387.23,45.88,5,73.98,15.75,92.71,3
5567,147211.5983,550.0,1,3,2.0,30.77,6,79.16,40.47,95.87,3
5971,380442.7325,1185.79,2,4,739.45,28.16,6,23.32,14.13,87.73,3
1053,383291.0398,1133.28,2,4,601.8,1.68,9,24.42,9.27,94.91,5
3989,392258.1538,1622.71,2,3,251.59,44.47,7,48.27,7.95,91.04,5
6270,571149.0188,1035.05,3,3,682.49,37.69,9,32.02,0.14,81.43,7
6778,203760.4846,891.84,2,3,731.06,68.74,8,31.8,9.57,97.41,2
998,278658.9998,1215.45,2,3,784.93,13.16,8,95.88,5.02,91.98,4
3566,454143.3559,1686.26,3,3,631.84,24.09,7,18.49,4.16,89.98,5
4936,490134.4687,1195.37,1,3,520.99,17.63,9,84.16,27.86,99.9,6
4463,100335.4517,550.0,3,2,854.8,47.34,5,14.06,0.1,94.07,5
6964,410758.1669,1573.25,4,2,309.03,6.2,9,14.52,15.22,99.9,7
1867,155929.0242,550.0,1,2,126.98,50.22,6,89.21,50.02,87.2,1
1308,172399.9853,550.0,1,3,552.97,34.33,4,108.02,20.75,89.01,1
2691,548095.1998,1189.28,2,4,189.52,21.64,9,49.63,5.55,97.73,6
126,605064.1428,1642.1,3,3,1076.98,30.47,7,8.38,3.18,82.12,7
1607,228166.625,795.85,1,4,470.16,44.62,5,52.44,21.81,98.08,6
1384,177081.8556,1483.89,2,2,542.94,48.02,8,80.22,17.02,96.5,5
105,622313.4809,1135.3,3,4,756.1,41.46,8,0.16,10.72,94.64,6
3833,469224.3919,1269.91,2,4,799.79,17.36,7,6.68,19.32,90.07,4
6669,537982.891,926.57,4,4,138.13,55.14,5,84.76,18.63,86.19,6
182,184014.233,1151.89,1,2,782.58,70.69,3,63.99,22.19,94.01,3
1690,294936.6514,1556.12,2,2,424.17,49.12,7,28.06,8.45,95.1,6
4199,302024.3159,1262.48,3,4,243.41,70.45,10,28.05,35.69,92.22,5
5866,192498.1029,799.39,3,2,1216.81,43.15,7,36.99,6.77,93.85,7
4451,301692.7603,1288.75,3,4,768.81,17.19,10,64.51,6.83,92.93,8
3835,284932.3879,993.08,3,3,664.6,38.4,7,39.67,26.1,96.63,6
6400,485449.7041,1575.85,1,5,807.83,26.97,4,9.78,22.73,98.61,7
6646,508161.7436,1003.45,3,3,734.38,45.02,7,13.69,13.37,99.89,9
2869,267710.7195,839.71,3,3,269.22,41.28,7,67.7,19.54,93.58,3
2048,139107.5279,1159.37,1,2,136.99,42.57,9,12.0,9.26,99.9,7
3778,216824.1826,550.0,2,3,239.71,19.61,5,4.96,2.93,99.9,5
1735,98488.29438,550.0,3,2,859.6,38.34,6,17.73,0.26,99.11,5
4934,182179.1184,1244.05,1,3,474.75,23.75,6,50.35,10.24,90.92,4
2515,158795.2187,550.0,1,4,699.72,44.59,6,122.46,23.47,86.34,3
820,346686.6221,718.51,2,3,562.48,2.75,5,5.8,25.38,99.9,7
1396,151676.3925,550.0,2,2,405.75,48.02,6,12.9,19.32,98.28,5
806,139123.0843,761.18,3,2,595.16,47.42,5,98.69,32.67,95.36,4
4464,416898.1012,1415.76,2,4,880.55,7.43,9,117.42,15.96,96.15,5
386,329601.4479,1689.85,4,3,194.47,38.78,9,83.27,5.49,99.49,8
1347,564668.1947,2194.65,2,3,479.92,54.6,5,15.09,7.48,93.26,5
5724,103375.7614,645.52,2,1,102.29,29.06,6,66.46,11.87,94.6,3
6111,168038.4429,1166.6,1,2,607.88,3.84,6,51.23,13.06,89.71,3
1212,216467.0959,1081.06,2,2,430.23,33.84,6,25.42,3.16,93.42,6
1791,376148.7559,1575.99,2,2,105.49,8.19,7,19.72,5.85,93.14,6
2245,206029.5987,1004.05,3,2,412.04,16.66,6,14.03,1.58,99.9,4
6441,354489.5646,1275.71,1,3,627.16,2.92,5,82.05,4.3,95.33,4
1281,296217.7279,550.0,3,4,604.56,60.97,7,13.04,20.98,91.48,7
6933,266620.3033,834.4,2,3,424.69,13.5,9,11.2,32.79,90.09,4
628,318574.8172,1109.14,2,3,358.51,51.45,8,50.34,52.61,92.33,5
3821,296296.8546,1350.74,3,1,349.71,11.22,7,65.13,38.48,99.9,5
3294,150830.2384,550.0,2,2,492.41,8.63,7,96.15,24.97,93.85,2
3951,606667.6084,1346.52,3,4,495.15,48.47,8,15.14,3.85,92.79,5
5042,323646.6032,939.78,1,4,568.73,45.63,7,57.15,13.31,87.06,3
1597,138465.3329,837.37,1,4,235.1,51.05,7,53.22,36.03,99.9,3
621,189735.9028,958.81,1,2,912.69,32.08,6,37.9,12.61,83.23,4
4988,197164.2005,550.0,1,4,650.29,66.22,7,8.38,15.05,95.84,3
4211,229456.1673,586.53,1,3,880.07,2.47,6,81.83,16.9,99.9,3
2351,340925.1564,1160.49,3,3,162.88,17.36,8,39.63,7.94,86.06,8
4007,253177.1581,802.49,3,4,538.41,1.81,10,56.03,12.01,99.9,7
5174,347138.2077,1410.59,3,4,972.62,51.57,8,81.17,24.54,99.9,5
660,424157.0636,1266.03,1,4,193.31,8.01,8,58.56,0.43,98.05,5
6307,414789.0218,1316.55,3,2,901.52,33.98,7,68.08,11.91,88.3,5
1359,190229.8273,550.0,1,4,585.06,3.85,10,30.59,17.19,99.66,5
6925,126907.9817,854.94,1,2,870.33,59.28,6,108.06,29.19,83.57,5
1142,200768.8166,550.0,3,4,323.31,32.52,6,25.8,4.81,86.52,4
4685,469787.4253,1015.62,1,5,1127.22,73.91,7,70.79,21.1,99.9,7
4662,356303.0078,1449.57,2,2,218.06,52.99,7,16.22,11.04,89.94,8
5743,246854.8355,1056.11,1,3,300.08,17.17,9,23.61,3.78,92.12,5
2285,283822.2283,1289.57,3,3,750.31,18.16,10,54.58,15.02,96.1,7
6286,190240.4202,550.0,1,3,624.06,64.12,9,8.35,14.67,96.9,5
2954,297271.0176,862.47,2,4,443.15,39.0,5,46.08,22.67,89.95,8
1636,208455.2275,807.07,3,2,776.91,63.34,5,37.86,27.42,90.44,4
2703,233132.906,1044.95,2,3,1041.04,44.45,10,17.26,14.58,98.07,7
592,276251.1461,1266.86,1,4,420.43,4.4,9,15.76,30.19,98.21,5
6263,239464.1044,733.87,2,1,578.69,61.01,2,8.42,15.59,86.9,6
3150,455850.4011,2249.93,3,4,171.26,46.21,8,16.29,7.52,96.55,8
4142,163298.013,611.78,3,2,779.85,9.41,5,39.83,13.24,95.3,3
4392,251531.1664,550.0,2,3,182.65,35.88,9,56.2,19.66,83.22,5
1041,695356.7368,1476.04,2,4,263.1,21.04,9,12.01,6.27,95.78,7
2064,337003.2336,950.35,2,3,926.39,69.53,6,111.62,27.39,95.95,7
1022,230854.4814,743.14,2,3,7.43,57.53,6,63.48,7.49,99.9,6
4787,395024.0609,1277.81,3,3,677.44,53.05,9,36.75,3.54,99.9,8
2383,98573.58358,1083.05,2,1,710.06,63.97,6,63.52,7.65,80.39,4
6063,650641.7431,2057.02,1,4,574.14,51.02,8,18.23,34.07,97.88,6
1870,202260.9904,550.0,3,3,431.09,8.16,8,109.32,17.29,99.9,4
375,245087.8371,1010.8,2,2,489.74,5.04,6,69.94,18.03,90.33,6
6300,214698.3418,1005.09,3,4,570.17,35.63,9,10.08,19.38,99.9,5
2569,162605.8875,690.37,1,1,685.37,8.53,5,117.74,22.2,96.37,3
2096,320741.123,1116.92,2,3,522.11,29.75,6,15.31,44.16,92.34,6
5220,248789.3322,550.0,3,2,112.47,41.8,8,65.5,15.97,93.52,5
3262,319925.1832,1156.68,3,2,138.9,45.17,5,39.59,27.21,87.26,5
399,113167.6128,550.0,1,3,353.03,8.28,6,16.8,43.13,86.5,3
2076,301088.7893,917.84,2,4,535.27,59.37,9,75.21,19.47,94.65,5
4272,407982.6534,1062.68,1,4,748.12,4.62,10,50.69,16.21,95.09,6
5350,392856.0367,760.96,3,3,416.3,28.32,5,29.15,0.7,94.33,5
4832,332962.2617,1242.35,3,3,496.93,60.9,8,38.75,2.64,86.42,4
6994,421368.8869,1726.12,4,2,943.19,34.06,6,90.45,17.6,92.25,5
6724,179792.2036,550.0,2,3,548.27,17.03,9,35.57,2.63,96.43,5
2314,188772.5549,995.06,1,3,131.62,20.97,7,21.68,14.02,93.63,4
5106,164491.9501,576.65,3,3,296.65,26.53,4,60.78,29.33,87.81,2
3960,445058.7417,1366.81,3,4,659.3,34.34,10,48.41,7.74,93.95,8
1783,347345.675,1987.99,3,4,485.32,25.71,10,95.58,17.99,90.86,8
1303,264961.9379,558.39,3,2,902.12,42.23,9,23.59,16.34,91.38,7
4452,394821.0768,1199.42,3,4,752.48,63.52,7,111.68,0.39,91.47,10
4765,339288.0054,550.0,3,4,467.19,40.19,7,55.13,1.0,85.04,2
4706,337620.1849,1032.22,1,4,48.87,3.49,8,75.69,25.44,93.82,4
6615,239650.1284,687.13,1,3,439.45,5.77,5,17.68,7.31,89.79,3
4911,368139.5903,956.73,3,4,726.06,7.56,10,25.82,11.36,94.44,6
2000,476432.9727,997.28,3,3,644.48,25.04,6,92.75,14.76,97.71,5
5443,349485.8596,1255.51,3,2,601.96,19.88,7,16.71,21.83,96.67,9
1361,245653.9598,599.1,2,3,40.54,44.24,6,91.32,6.54,91.44,4
6996,104773.5017,550.0,1,3,420.78,41.66,3,128.4,50.45,89.11,1
4508,333650.2829,691.22,2,3,45.06,26.23,9,73.12,8.23,86.7,2
6635,376453.156,1614.78,2,3,516.29,7.34,6,98.94,21.96,86.59,3
1236,292921.509,1361.23,2,3,300.72,42.52,7,119.18,24.28,99.9,7
3012,238694.5995,1079.7,3,3,593.7,32.65,6,101.92,18.69,91.16,2
3611,98879.35132,550.0,1,2,264.21,41.57,6,65.96,29.51,99.9,3
6748,282579.157,1161.83,3,3,911.19,13.47,7,5.94,8.36,99.9,5
2553,253476.2673,1648.37,3,2,46.28,34.6,8,21.08,2.79,84.22,5
4245,672571.3857,2032.13,3,5,1233.56,61.39,10,23.32,5.39,99.39,8
6596,293436.3778,1402.62,2,2,716.27,56.54,5,31.15,29.88,91.84,6
2043,209402.4015,586.69,1,4,317.88,27.13,10,96.16,15.46,83.23,7
1054,527791.5519,1661.41,2,4,843.68,37.79,8,38.88,45.88,89.39,4
5271,329826.5374,714.02,1,3,561.66,21.2,9,29.9,17.14,99.9,4
132,249935.6617,1004.76,1,2,838.79,30.1,4,29.4,21.78,99.11,4
1340,189138.1239,1193.66,1,2,725.85,22.38,5,51.05,9.34,99.48,3
2310,189728.5889,662.87,1,3,193.62,61.7,7,94.33,36.19,96.87,5
5888,533541.3888,550.0,4,4,564.45,17.65,10,44.3,14.59,99.9,7
852,118141.2757,629.32,1,1,451.87,79.91,7,93.85,7.73,98.67,5
3998,642582.8348,948.98,3,4,689.82,27.86,5,29.14,14.91,81.71,5
3761,219968.9935,550.0,2,5,959.25,7.5,6,64.62,20.72,99.41,7
1005,127557.7162,835.07,1,2,545.52,34.01,5,4.37,9.25,99.9,4
368,191978.5615,550.0,3,4,727.82,36.87,9,25.26,13.54,95.83,5
3661,233257.5243,1418.77,1,3,114.07,41.07,8,46.15,16.7,88.53,7
4751,334716.2929,1128.87,2,4,446.52,39.81,7,9.6,12.12,93.43,2
3090,242450.3356,550.0,1,2,492.35,37.58,7,5.63,12.53,87.53,2
2261,325302.9332,1408.84,2,3,451.37,4.96,10,15.97,10.1,91.61,8
6575,150699.6303,550.0,2,2,400.32,25.54,5,14.08,34.83,91.1,5
254,165044.0344,1220.33,1,3,470.58,3.27,5,29.08,28.17,94.51,1
300,424643.659,1431.14,2,5,642.51,52.27,6,54.06,5.18,91.51,4
2111,103851.1588,550.0,1,2,365.11,52.25,4,101.6,31.63,90.11,4
2547,262980.2794,720.92,3,2,713.3,47.08,6,110.21,17.24,88.9,5
845,289914.9883,550.0,1,3,528.13,65.22,8,51.73,14.0,97.32,1
6501,359154.4452,910.32,4,2,929.41,54.3,7,35.15,21.17,89.69,8
2467,396939.7508,1363.97,3,2,504.83,54.68,9,4.1,17.74,95.69,7
1066,413801.6422,1322.55,3,3,818.06,6.72,10,9.27,1.49,99.9,7
3646,271626.442,1381.83,2,3,768.86,6.93,8,38.1,2.17,96.32,8
969,337678.9155,1547.04,3,3,523.98,34.86,5,132.36,6.69,90.94,5
1213,750242.8919,2119.1,3,3,1084.11,48.07,10,2.68,2.47,91.78,8
2210,168283.7713,1105.34,2,2,368.58,60.08,5,66.18,37.72,97.22,4
2919,464838.8622,1087.46,1,5,700.07,44.97,9,85.13,8.04,96.55,7
638,334482.7915,1789.32,2,3,960.32,21.04,10,14.75,17.55,95.39,5
203,290806.1083,550.0,1,2,592.31,58.94,6,74.28,46.55,90.79,1
3425,393907.9357,550.0,3,5,266.97,23.76,7,78.48,11.32,85.79,5
2302,114167.367,816.02,2,1,454.62,36.51,7,1.52,25.91,96.23,4
5801,187888.8282,1456.45,1,2,618.87,2.93,7,58.36,30.25,97.83,5
3905,277124.1579,1102.88,1,4,1004.95,35.8,10,56.78,49.5,99.9,8
1902,128945.4664,550.0,2,2,385.94,36.21,6,22.54,21.49,99.33,3
2202,333708.0442,627.24,1,5,76.12,12.23,7,39.91,16.99,95.85,5
5362,311079.6871,2181.96,2,2,819.81,9.9,8,13.11,14.64,96.44,7
2833,448231.5409,1588.03,2,3,124.47,5.1,10,32.94,10.23,99.9,7
6478,620197.351,1956.12,3,4,740.73,17.69,9,119.21,19.65,92.85,6
6965,349752.9258,1067.29,3,2,107.05,63.03,7,20.22,20.96,94.2,6
6072,307908.9626,1336.66,2,3,711.64,20.15,9,72.37,20.01,90.35,7
161,268596.5887,574.35,1,4,792.79,6.61,4,9.45,16.48,95.41,7
6225,260584.5972,1032.2,1,4,582.38,1.39,7,26.32,25.94,87.22,5
5704,653603.5026,849.29,3,4,426.47,16.08,10,28.14,6.26,96.18,9
3813,393730.3412,910.77,3,2,412.71,6.48,8,13.11,8.79,94.99,4
3759,353108.2819,1104.28,3,4,247.27,8.22,5,65.69,21.36,92.75,5
1297,186449.6369,1443.74,2,1,643.82,5.5,10,38.0,6.66,95.61,4
1885,360551.2605,1303.24,3,2,354.73,44.55,8,43.6,23.53,94.46,5
5304,364078.4836,550.0,2,4,560.7,9.69,8,62.68,18.1,88.68,5
6151,268209.7012,1110.08,2,4,856.25,32.27,7,23.23,6.64,96.21,4
4044,308561.9271,609.69,1,5,177.26,31.34,9,17.99,10.84,92.29,4
6674,169795.2958,550.0,1,2,658.01,63.86,5,58.33,32.19,99.9,4
5246,237711.8506,749.78,1,3,502.64,20.61,6,71.09,38.74,83.99,3
1684,189580.6762,711.33,2,2,571.29,66.96,5,5.4,0.52,88.44,5
3348,397948.0494,1488.9,2,4,734.17,49.2,8,21.5,9.96,91.53,7
3752,249085.6337,550.0,2,2,125.4,31.75,7,59.81,26.48,88.72,4
741,309018.0742,792.4,4,3,720.05,38.52,10,33.96,12.53,91.15,9
2613,142731.7022,550.0,1,3,354.48,23.42,5,28.99,23.38,93.59,2
5135,366513.0724,1205.34,2,5,457.54,20.78,10,62.31,38.36,99.32,10
4085,223367.7467,550.0,2,2,355.3,45.22,7,97.58,35.89,91.68,2
1752,96293.02236,550.0,1,2,574.6,30.23,4,65.4,9.5,89.82,2
2332,547107.722,1964.22,4,3,587.32,29.28,7,4.3,7.01,88.0,9
3939,469204.7181,1169.45,4,3,864.53,10.08,8,5.02,8.58,98.68,1
5510,323896.9028,858.35,1,4,116.84,47.3,7,15.32,20.47,83.79,4
2963,629971.2026,1545.13,4,4,163.93,55.25,9,24.35,25.07,98.78,10
5155,333602.0722,1389.37,2,3,648.75,84.35,8,83.67,14.19,91.07,9
3734,453237.3277,1376.39,3,3,36.68,9.16,8,88.25,22.47,92.34,7
1572,167086.2464,554.58,2,2,241.76,32.82,8,38.4,43.17,94.63,3
2453,513018.4992,1551.81,2,3,171.86,23.05,8,10.07,11.65,90.13,2
5758,252574.0625,1689.01,1,3,927.52,46.98,6,69.06,17.58,95.96,6
1203,317104.3559,985.36,2,3,873.14,55.3,7,19.91,12.92,98.08,6
4301,498591.0251,787.09,4,3,828.23,12.78,10,1.65,6.05,99.9,5
2610,309475.7389,550.0,3,4,922.02,56.39,6,16.53,4.51,85.38,4
6048,453273.4861,808.49,3,4,1106.11,2.8,8,12.72,15.05,94.03,6
3026,320741.1933,550.0,3,4,330.87,26.96,6,20.97,20.08,98.45,4
6977,432123.938,933.99,1,4,249.17,14.32,7,29.55,15.38,90.38,4
5833,619955.3462,1924.04,3,4,306.9,37.2,8,47.85,23.41,90.52,6
6759,407161.2967,1061.82,3,4,430.98,16.42,10,20.78,1.4,90.93,7
5989,318944.5628,1502.76,3,1,28.7,34.63,4,44.45,11.42,89.17,9
616,168989.7578,584.62,1,3,76.98,8.62,5,28.67,29.77,90.09,3
6628,542507.0004,1179.85,4,3,28.74,40.75,7,17.98,10.55,95.49,5
2736,212646.0281,1241.82,1,3,352.69,23.26,6,104.92,8.72,95.16,8
1700,290146.0416,550.0,3,4,723.09,24.33,5,32.95,5.84,86.76,4
6614,337131.1589,1309.91,3,3,335.19,26.23,7,37.93,1.82,92.67,2
4087,200630.6172,598.13,3,3,642.53,24.14,7,107.84,17.94,93.13,5
3630,419228.1018,736.06,2,4,643.32,38.98,9,99.69,1.62,94.83,6
1037,288793.2703,688.72,2,2,1038.51,31.65,7,25.35,13.06,92.54,5
1013,476293.4389,1619.76,3,3,465.92,31.76,10,23.2,28.72,99.38,6
452,480345.5749,1361.71,2,2,316.54,1.4,7,6.09,10.87,97.02,7
4541,436641.5751,1084.07,4,3,1219.52,5.06,10,21.1,13.46,99.9,6
5372,326302.3183,1181.66,1,3,72.85,31.91,5,42.25,17.37,93.34,6
6448,292991.195,1647.58,2,3,501.87,47.47,7,63.7,4.11,86.15,5
4725,127574.0886,732.92,2,2,53.89,39.45,5,63.45,17.92,99.22,4
5617,355201.9424,722.72,1,5,727.14,67.67,8,47.27,15.28,88.47,3
2509,365013.7557,1672.14,1,3,249.43,35.72,8,17.9,23.98,95.06,4
3166,451813.1003,1540.47,1,4,905.76,20.62,10,46.68,20.68,99.9,10
2955,292651.1657,587.88,4,3,421.5,47.85,5,65.7,8.49,90.19,5
1094,483449.2151,2090.48,1,4,769.54,11.08,10,9.86,7.27,98.0,4
1642,240754.6703,550.0,3,3,31.81,42.39,6,131.09,11.39,99.9,6
2305,131658.3237,680.92,3,1,551.7,9.63,7,16.79,2.8,85.17,4
365,523759.2625,1346.45,3,3,512.67,30.96,7,1.58,29.52,89.67,6
3972,527403.0778,1421.49,3,4,1145.54,5.94,10,62.74,3.17,92.67,6
1987,104392.3698,550.0,1,2,316.35,24.44,4,3.09,28.08,99.88,2
5859,171495.9481,812.21,2,2,443.47,12.23,5,43.41,42.38,94.07,3
5696,323535.7209,674.28,1,4,718.13,3.19,6,52.75,43.76,93.23,5
3506,162069.5658,1246.55,1,2,777.32,31.13,6,26.72,31.59,98.19,7
5130,131753.1986,639.73,3,1,678.62,24.76,7,0.88,3.75,90.82,2
2488,479621.8666,1303.74,3,4,119.26,6.59,10,10.86,5.02,88.59,5
85,255046.6856,897.34,2,3,465.82,29.83,5,64.15,27.25,91.53,5
1660,177609.5261,886.52,2,1,534.52,25.01,5,113.49,21.47,92.03,4
5335,148922.7213,550.0,2,2,275.54,19.31,5,21.81,17.05,91.15,3
5729,379773.8959,689.99,3,3,525.8,32.47,9,53.49,32.23,95.95,6
1905,196674.5108,550.0,2,5,265.41,9.55,8,43.41,18.75,95.7,2
3063,197307.6923,1294.09,1,3,381.25,76.0,6,12.47,8.76,91.38,1
4143,314209.3173,1521.66,1,4,364.8,31.69,4,42.24,30.23,90.42,2
4908,196293.8327,911.36,2,3,916.49,41.82,6,40.53,26.32,96.68,6
3319,253804.8412,713.07,1,1,845.74,5.94,6,11.88,15.63,92.62,3
1511,134257.9645,993.75,1,3,608.05,46.55,9,43.96,12.34,99.9,7
56,286606.7534,877.48,2,3,10.29,41.36,8,29.63,24.03,89.98,5
3749,296943.6869,550.0,3,4,396.22,51.98,8,44.52,24.35,91.26,7
4462,325140.5748,1297.26,1,5,524.32,21.06,6,47.93,1.34,95.0,4
305,299791.0386,1358.08,1,4,524.26,4.39,8,50.96,18.75,92.79,6
327,349936.8147,732.74,3,5,766.49,5.11,8,23.57,2.02,97.68,7
358,176540.0897,591.05,2,1,609.33,24.52,6,58.93,34.44,98.53,5
6325,107024.1718,550.0,2,2,248.59,9.25,6,59.29,11.77,93.02,3
3962,358917.8559,1043.69,3,2,807.17,24.66,9,39.57,39.77,90.36,5
1389,97105.98165,550.0,2,2,833.86,9.43,8,83.26,9.38,96.49,5
5606,363786.1727,1601.53,1,4,705.82,37.84,7,3.16,5.56,99.9,4
5047,152437.4363,979.69,1,2,674.18,6.07,8,31.97,17.08,86.31,4
2638,502542.4192,1312.76,4,3,814.86,5.97,8,43.85,4.17,99.9,7
5512,107844.5295,1279.88,1,2,363.78,21.61,6,28.12,8.13,88.68,2
5746,542981.5677,1327.95,4,4,1003.32,10.3,10,38.84,2.22,99.9,10
5483,394748.4104,1101.32,2,3,627.87,30.98,6,13.68,23.01,92.08,5
4190,217355.5061,1371.91,2,2,906.34,3.62,5,5.79,1.85,86.98,3
5181,172462.7609,550.0,2,4,184.33,32.83,7,35.27,38.8,97.31,3
6690,157110.9364,636.04,1,3,150.3,20.56,6,91.23,17.58,99.9,5
1049,225046.1016,1010.31,1,3,399.25,35.53,6,51.96,26.41,96.07,4
6701,204755.9384,1131.51,1,2,374.16,29.97,3,103.67,16.6,94.07,4
5540,387343.3414,1050.8,3,3,639.11,22.15,8,77.06,42.99,99.21,6
4174,278642.1448,677.71,2,3,169.54,64.36,5,4.04,36.43,95.65,3
1631,123982.6111,1068.13,1,1,234.66,24.13,9,59.27,18.62,90.44,4
2889,124554.5337,559.33,1,3,621.67,10.67,7,56.91,7.56,93.24,3
50,321465.721,551.61,3,3,547.19,35.1,5,32.35,13.3,96.05,5
5032,552185.9948,2018.97,3,3,565.31,49.35,7,25.93,20.71,90.83,5
3323,378654.5405,1361.24,2,2,822.86,32.17,8,54.73,5.36,95.77,6
336,234312.0381,1508.28,1,2,323.23,32.39,5,78.59,26.43,88.92,3
2168,167473.2486,550.0,2,4,573.81,32.7,8,82.24,48.37,99.9,7
1135,507058.1517,1308.37,2,5,422.95,3.25,9,66.67,18.92,86.32,7
2101,205721.7488,1368.66,2,3,671.61,7.14,5,17.79,12.37,89.82,3
3978,557539.1088,1262.34,1,5,211.07,55.69,5,10.49,11.98,99.9,6
5074,135238.8633,967.5,2,1,619.84,56.21,9,32.92,30.64,89.77,4
1756,238678.8672,1048.62,2,3,639.01,1.84,9,0.05,13.59,99.9,8
4820,234147.3865,550.0,2,2,544.57,20.38,6,30.74,24.17,94.31,1
6133,102952.0441,1688.74,2,2,108.4,43.37,4,48.56,27.05,82.71,1
4204,319668.9235,1177.49,1,3,863.48,46.36,5,15.19,5.39,89.91,4
5788,221981.4242,550.0,3,3,655.24,28.95,7,36.52,14.1,99.9,6
3650,600264.5963,2020.96,3,4,231.48,38.15,8,65.23,12.01,93.76,7
1306,217570.6037,1469.13,3,3,477.54,34.46,4,20.67,19.9,96.07,7
1874,320559.6601,583.7,3,4,260.14,8.83,10,55.97,23.17,98.66,5
1360,270876.7096,550.0,1,2,9.16,54.6,6,30.07,6.25,91.6,1
6611,152006.1057,550.0,2,4,542.59,52.78,5,11.52,11.65,95.0,2
1966,305972.3126,1044.76,1,3,394.2,15.61,4,47.25,26.91,96.11,4
2662,175804.0395,550.0,1,4,345.76,28.49,10,22.6,32.8,84.97,4
1971,226658.9276,818.02,2,3,356.03,19.43,7,17.02,8.78,95.92,6
3578,345373.5712,550.0,2,5,951.96,13.52,10,69.83,15.6,92.67,9
4689,263076.735,669.41,2,3,314.18,25.21,5,56.62,2.08,83.98,5
2237,125751.5402,601.06,2,3,749.01,18.73,5,40.68,19.01,89.07,2
1842,548590.0138,708.08,4,4,137.97,43.05,7,18.24,4.28,86.32,8
1720,502007.3141,1643.35,4,3,546.83,34.01,6,29.02,14.47,96.88,7
4328,188284.0518,550.0,1,2,746.69,44.67,3,70.77,19.7,89.93,2
70,356616.8564,1645.41,1,2,528.26,24.92,7,44.71,10.4,93.68,7
4347,429324.1729,639.35,3,4,855.37,48.65,7,55.47,32.34,99.9,5
1555,196851.6501,1076.3,2,3,458.96,55.02,6,120.99,5.26,97.17,4
4255,339258.4368,1849.9,4,2,620.4,13.23,7,34.48,42.9,92.43,9
4774,88969.66014,661.47,2,2,583.96,2.68,8,13.6,13.29,90.67,3
2162,466284.5385,686.31,2,4,391.81,7.56,9,30.63,10.78,93.92,4
5448,234225.3508,984.01,2,2,671.11,24.57,9,1.37,4.94,95.48,3
3004,447821.6703,1637.2,1,3,332.56,14.58,7,60.88,4.85,92.75,3
412,194022.0792,692.76,2,2,360.81,17.65,7,53.76,27.9,95.75,5
5110,340131.4768,1017.71,2,3,552.38,2.9,9,10.25,18.54,91.25,8
1304,625386.2148,1600.25,3,4,589.4,24.56,9,47.13,22.3,88.67,6
3770,335479.1449,1149.79,2,3,294.11,31.28,5,91.85,15.98,92.17,6
3931,303812.3481,550.0,3,2,133.69,30.57,6,51.7,26.0,89.26,7
6539,328263.1244,923.61,3,4,436.96,37.14,10,54.09,3.43,94.05,6
6138,309856.2555,936.24,3,3,469.94,47.29,9,6.09,9.77,93.67,6
6479,442071.1893,1952.56,2,4,541.56,24.88,8,28.95,16.11,95.83,3
