,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
2865,265923.2631,550.0,3,4,529.51,19.67,7,41.96,18.37,94.63,6
6602,232875.4715,629.0,2,3,263.65,37.84,7,110.24,6.42,88.62,5
6705,373959.1605,805.99,4,3,418.21,12.08,8,46.17,22.09,97.94,6
5156,375354.3711,669.93,5,4,426.17,31.86,10,65.06,0.55,87.94,5
3743,288145.2699,550.0,3,2,317.83,55.2,3,78.53,22.58,87.73,4
3336,98929.34482,1236.85,2,2,294.35,24.57,8,42.37,17.37,94.93,4
2425,721302.6073,2221.13,2,4,369.58,5.59,10,40.07,4.85,99.9,7
249,551667.0323,1484.37,5,1,220.67,4.54,9,37.66,2.99,99.9,5
1881,568980.2354,1941.32,1,4,423.72,36.91,4,8.42,3.74,92.0,6
484,414412.5618,883.15,1,4,96.79,6.41,7,14.19,7.22,94.55,7
5291,213153.8592,1161.44,1,2,467.44,23.12,7,58.85,18.02,97.49,4
2981,473247.4614,588.25,3,5,654.63,47.94,8,48.41,9.02,88.71,5
3707,551473.0718,1486.4,3,3,814.49,15.71,9,67.42,30.48,97.5,3
919,258489.1512,1136.09,1,4,845.61,20.2,8,48.85,4.04,99.5,6
5071,235371.6686,834.61,2,3,320.57,24.61,6,85.34,30.41,86.85,2
4525,345118.1716,550.0,4,2,789.52,27.87,6,59.89,28.69,99.9,3
3612,363115.9217,1495.54,3,4,102.09,12.7,10,67.64,7.68,97.47,7
119,209382.3033,762.27,2,3,545.06,27.68,5,60.25,20.37,86.13,3
3300,376167.3388,1214.64,2,3,280.53,14.21,7,21.63,2.96,97.54,10
3277,199811.224,550.0,2,3,416.13,60.9,8,10.23,30.24,85.71,7
6659,211546.9364,600.98,2,3,116.32,15.37,6,15.31,17.32,89.48,5
5721,306499.0732,741.18,2,4,235.79,30.89,6,63.8,53.22,87.77,2
5819,407863.0369,1328.21,3,3,395.87,57.26,7,53.8,28.67,87.77,6
6990,222967.9606,683.73,1,4,121.3,41.44,7,5.49,21.6,95.0,5
1992,479551.9932,1191.96,4,2,583.2,36.95,7,60.19,2.0,90.53,5
114,334199.9353,1289.46,1,4,667.17,41.11,9,46.35,23.49,86.95,6
2554,206009.2135,923.29,2,3,449.7,66.34,5,56.78,12.94,90.34,5
658,254107.183,830.2,3,2,407.98,9.6,10,80.36,15.82,96.86,8
6961,108684.8082,1070.82,2,3,914.35,39.25,5,63.35,45.25,94.48,3
5563,423958.8646,935.24,3,2,351.22,44.61,6,54.06,6.49,99.9,8
2778,429260.2981,1260.05,4,3,833.29,30.0,7,50.32,35.26,90.47,5
2218,498427.3212,1593.93,3,5,328.26,36.44,9,9.97,20.46,92.56,7
1846,145596.9618,550.0,2,3,776.89,31.33,7,90.6,27.33,87.16,7
1242,506332.0959,1612.72,2,3,1324.12,43.94,9,13.92,1.02,99.78,10
4186,352245.6365,1352.6,2,3,589.73,12.81,7,30.15,24.81,93.06,5
4769,370207.3866,1543.39,3,3,520.44,13.03,10,20.86,8.52,97.81,7
162,152156.6843,550.0,3,2,752.61,25.2,3,45.4,8.39,91.15,2
2295,188820.579,637.9,2,2,341.58,3.82,5,24.58,23.91,94.01,6
2284,206800.5647,1331.31,1,4,478.28,29.82,9,69.64,39.17,99.53,5
2198,142522.0527,764.69,3,2,600.05,45.4,6,5.45,23.63,92.76,4
1975,319705.9149,755.0,2,4,807.85,7.79,8,28.54,13.8,86.16,4
4677,494626.2819,1394.47,4,3,143.41,45.53,7,15.34,1.5,96.11,5
1159,611786.1264,1101.4,4,3,234.64,21.31,9,14.27,16.85,99.9,7
1300,525904.4053,1130.13,1,5,183.8,21.85,7,10.56,11.4,93.97,4
2455,122833.9709,739.23,2,3,583.95,38.27,7,46.92,31.78,93.8,5
1635,113315.5207,550.0,1,3,91.68,15.9,9,43.98,8.52,89.22,5
2075,402293.4837,1010.63,3,3,512.88,44.63,4,9.1,12.2,88.57,6
6601,125895.9984,731.32,1,1,574.96,4.2,6,94.5,9.96,92.69,2
4041,228370.9642,1364.11,2,2,362.63,55.23,5,16.12,33.71,92.57,4
4264,198672.4582,550.0,4,3,172.48,22.98,8,44.76,42.02,90.45,3
53,191199.6967,550.0,1,3,746.43,46.2,7,113.42,0.72,90.73,4
6006,335517.7029,1318.62,5,1,310.06,3.55,7,62.67,25.8,88.08,4
3338,127115.2583,610.07,1,4,908.56,1.46,6,27.59,4.58,91.76,4
1400,371386.4164,684.47,3,3,801.58,12.23,9,26.23,28.47,94.7,5
6814,240514.5897,1063.7,2,4,68.76,40.27,6,65.42,13.32,90.14,3
1603,213808.0303,550.0,1,3,688.12,27.67,8,13.27,39.64,95.8,5
1003,346928.3793,749.4,3,3,1098.2,30.32,9,28.27,7.87,99.29,6
4477,166627.0444,550.0,1,2,109.9,31.68,3,99.72,11.05,99.55,1
1959,369719.7828,836.53,1,4,668.59,27.08,10,39.0,9.35,96.55,5
5973,358070.9608,1572.85,2,4,543.34,62.4,7,4.47,22.43,93.88,6
6760,114263.3668,550.0,1,3,756.47,28.51,5,53.61,16.83,91.88,2
6287,363913.0036,982.41,3,3,798.74,12.13,8,61.02,4.05,91.9,4
6983,498000.8251,1275.98,3,3,299.18,41.23,7,42.59,21.8,90.86,6
5218,125908.1015,550.0,3,2,766.08,28.19,5,103.67,34.18,89.49,7
1189,353166.4,1600.28,1,3,570.58,33.28,8,86.67,3.35,87.81,7
4931,166673.7965,925.34,1,2,789.6,42.58,7,24.8,15.1,95.45,5
3193,382061.9295,1524.6,3,3,692.77,22.52,10,7.79,5.09,89.33,8
1515,501703.1151,1313.64,3,3,761.28,26.27,10,19.15,8.72,96.97,6
6039,217206.4322,830.78,4,3,371.62,39.53,6,45.32,18.53,95.88,4
1289,565634.5769,1635.03,3,4,944.49,58.93,9,78.79,18.82,98.73,7
2493,263369.584,550.0,2,3,398.35,9.77,9,59.07,8.78,95.27,4
911,316909.5352,930.04,4,3,340.51,6.47,5,10.78,23.54,95.29,5
2671,228408.6537,1190.73,1,2,538.72,29.41,6,0.57,12.51,99.85,7
987,380018.3714,1125.46,3,4,998.37,2.09,5,35.6,15.42,94.99,8
3275,317260.1668,1092.14,4,4,344.8,25.94,7,45.81,25.77,86.74,6
3974,174489.4337,1166.68,2,3,754.17,46.65,4,65.09,33.9,95.58,5
999,222198.5451,550.0,2,4,1125.79,41.79,7,7.17,38.42,93.87,1
2005,306055.4089,754.45,4,4,560.88,19.12,7,1.35,16.27,85.21,5
1231,509505.0897,1670.89,4,2,272.95,47.21,7,32.07,22.69,97.78,6
6321,585368.7054,1423.13,3,4,1042.69,1.31,10,10.45,4.72,94.22,6
6107,287789.7826,1015.7,3,3,546.59,28.66,9,67.94,28.92,99.3,6
1253,542943.1356,925.73,3,3,449.65,42.02,7,42.34,5.75,93.73,6
1,402358.3158,897.55,5,3,579.57,41.05,6,13.77,24.4,86.13,5
5493,227814.0832,1232.61,2,3,473.43,44.28,4,18.37,17.33,93.21,4
2050,402228.346,981.82,3,3,162.99,30.67,6,71.99,0.38,99.9,7
1492,162230.1013,803.03,1,4,381.95,2.6,7,61.83,41.89,99.46,4
2172,484933.0256,1300.82,3,3,233.65,46.48,9,2.06,38.5,99.05,5
6450,262977.1506,915.19,1,2,716.4,34.5,5,61.39,26.67,96.93,3
4883,97658.68326,570.95,1,2,430.1,51.1,6,36.46,33.36,99.31,5
4069,414159.8518,1011.95,2,3,132.27,34.32,3,20.11,19.3,97.66,6
3188,445046.2937,1045.03,3,3,208.95,21.41,9,20.93,3.4,99.9,6
1169,270249.3015,820.59,1,4,216.74,53.91,7,83.11,19.81,82.46,5
6009,143482.3805,1024.17,1,2,657.27,10.84,8,11.14,21.83,99.9,3
4539,216437.7761,1010.25,3,3,587.34,0.27,9,23.44,15.24,86.92,4
1118,548884.3065,839.02,4,3,646.01,11.48,7,5.31,3.56,93.18,5
5262,264995.9968,1768.98,1,2,599.24,38.64,6,50.39,20.5,90.62,4
5118,435240.8127,939.55,3,3,193.94,1.7,9,2.83,30.97,93.92,9
3944,245612.8604,1290.57,2,4,115.93,17.67,6,90.44,34.52,85.74,5
3756,265278.7319,1320.1,2,3,581.23,25.26,6,34.15,1.81,99.54,6
4958,622140.9135,1343.68,3,4,875.41,41.84,5,6.12,36.2,85.17,4
3276,224554.9565,678.8,2,3,246.18,32.37,8,1.25,12.96,97.36,6
1606,513827.4323,1472.3,2,3,197.86,15.23,8,24.32,17.03,99.9,8
4474,254588.0358,1581.07,3,3,885.17,25.67,10,33.39,7.31,96.54,6
752,338874.9432,746.19,3,3,175.3,42.92,6,36.92,5.17,97.64,5
3610,244151.4962,976.06,2,2,692.25,10.8,6,8.45,13.46,99.9,3
3696,242020.756,984.45,2,2,674.07,26.24,9,55.07,7.91,96.3,4
2931,150525.8601,975.64,1,4,203.37,21.57,8,92.24,20.41,97.63,4
4882,195395.1853,1058.54,2,2,28.08,1.56,8,0.27,10.84,99.35,5
6762,238735.4337,563.95,1,4,358.21,7.32,7,16.5,37.79,90.1,2
6112,252928.8126,1139.91,3,3,273.39,43.69,3,65.98,27.89,80.31,1
4387,182683.8867,1363.61,2,3,530.86,11.04,5,47.99,23.55,88.48,2
4641,505841.4163,1605.13,4,3,218.65,31.79,8,71.25,28.81,92.98,7
3398,131922.3499,550.0,2,3,104.81,63.77,6,19.7,5.69,93.49,3
4096,153992.6998,550.0,2,3,599.17,19.77,7,8.88,6.23,99.39,3
2177,429059.6586,1532.61,2,3,611.52,41.13,6,75.26,27.41,92.04,5
2738,314011.1561,1574.12,1,3,342.59,11.23,9,29.54,10.12,99.9,9
3879,395455.9143,1454.5,3,4,393.24,33.38,5,59.86,5.17,89.97,5
926,163561.6621,638.87,1,2,418.58,22.36,6,139.46,29.92,98.38,4
4031,351121.5052,818.83,1,4,845.29,44.12,4,8.02,40.61,99.9,3
4056,174333.5708,550.0,1,2,273.57,16.48,6,29.86,39.34,89.53,3
3127,283525.542,613.39,1,4,1089.55,16.23,6,49.28,37.04,99.46,5
3766,325747.0083,1059.66,4,2,669.51,37.39,9,8.86,3.03,97.6,5
2228,343053.3563,1302.39,2,4,384.91,32.64,7,39.67,2.99,99.13,7
3867,286430.9385,550.0,3,4,68.91,9.67,6,56.59,13.13,93.63,6
5384,301654.4355,550.0,3,6,55.58,21.21,10,58.88,0.63,93.81,4
6217,276254.3653,1886.97,1,3,7.94,4.8,6,0.71,13.72,87.05,6
5566,235364.9007,575.16,2,3,829.79,42.17,6,61.99,22.33,94.51,4
5430,101200.0991,858.03,1,1,633.21,25.54,6,82.14,45.22,97.67,8
3298,230016.2448,712.03,3,3,133.02,18.75,7,101.05,22.69,90.48,6
5351,264591.9065,1053.27,1,3,692.48,53.09,9,50.66,26.82,90.26,5
2393,138546.8422,550.0,1,3,526.23,11.2,7,22.15,10.06,90.13,3
1745,174594.5713,550.0,1,2,154.05,4.63,5,55.35,5.53,90.24,5
6648,106858.1898,550.0,1,3,498.66,23.66,7,41.49,24.84,86.71,2
2151,311436.8045,666.22,4,4,1166.41,47.17,7,18.84,13.36,96.39,5
291,168185.3541,604.96,4,1,511.42,36.02,6,47.66,2.78,92.78,6
2465,128708.696,1046.69,1,2,295.67,38.9,7,68.29,13.83,84.96,1
4801,340863.3536,996.24,1,3,117.07,27.0,6,38.86,13.49,85.4,1
2950,314442.0345,1538.81,5,2,624.72,17.4,8,42.38,13.5,96.73,7
1014,144716.443,550.0,1,2,189.21,40.61,4,72.05,30.93,91.91,2
2421,283743.8872,708.12,1,4,427.97,41.58,8,34.8,6.29,99.9,8
6323,605332.7378,1972.1,1,5,934.26,19.44,9,51.26,13.29,96.05,3
1299,344545.4984,688.09,3,3,385.88,70.9,6,68.12,14.36,93.53,5
4676,610064.7447,1965.15,4,3,860.28,33.12,7,5.7,8.05,98.68,4
6056,156166.44,550.0,2,2,853.26,31.21,9,30.6,29.66,99.9,4
5257,399274.9224,1144.51,3,3,244.81,40.05,8,51.88,10.34,89.78,7
1240,289207.8725,1187.73,2,3,162.59,20.07,7,44.67,11.56,95.22,4
2848,150876.3169,723.76,1,3,503.45,20.68,8,35.17,2.55,85.87,3
5646,192613.5071,550.0,2,2,349.55,39.72,5,107.8,21.23,92.7,6
1218,204151.4319,1177.71,1,1,328.97,15.24,4,49.3,16.59,84.73,1
3379,295611.038,774.56,3,3,1003.29,44.58,8,0.32,16.49,89.55,8
3717,296999.248,667.3,2,3,671.66,29.01,3,118.18,9.62,95.57,2
4971,302869.711,1720.35,2,3,572.07,5.05,8,61.43,28.29,96.75,6
4632,562999.5872,1714.11,2,5,155.15,20.35,9,4.5,18.4,97.37,7
4569,115802.4219,550.0,4,1,307.61,10.8,6,93.42,23.02,95.98,2
6282,165193.2235,550.0,2,2,1255.34,0.73,8,18.93,3.4,93.14,2
4637,314236.1486,820.01,3,4,317.93,52.33,8,46.57,35.11,87.26,3
1946,202463.8609,1001.67,2,2,631.95,32.39,7,70.1,18.77,83.71,6
82,384299.924,1257.82,1,3,479.92,8.17,5,6.75,27.73,90.28,2
6625,154133.2594,550.0,1,1,528.78,11.76,6,24.05,33.89,95.02,2
4343,419687.7832,1823.78,3,3,536.54,26.43,6,65.8,18.41,92.69,5
465,218284.2311,1243.17,2,1,565.05,17.25,7,34.94,15.37,93.02,5
4984,207331.9679,823.7,2,3,736.53,31.76,5,47.53,21.48,84.84,3
619,733103.4288,1377.9,4,5,758.06,43.93,8,12.29,2.26,88.53,7
3258,269777.4651,550.0,1,5,1040.32,45.06,9,50.46,29.38,98.93,7
512,99931.23778,550.0,1,4,568.72,69.23,6,86.15,25.78,99.54,2
3581,368075.5991,863.23,4,4,467.94,30.03,9,20.07,6.84,99.9,7
6985,392080.7921,829.16,4,4,367.52,56.49,9,10.34,23.97,90.17,7
5292,201435.0774,591.93,3,3,38.03,14.57,7,14.15,17.09,89.16,3
229,145990.4461,550.0,3,1,581.43,1.24,5,50.41,22.87,96.36,2
662,357344.5766,550.0,2,3,961.83,21.95,9,74.42,11.09,82.32,6
6192,319296.6176,550.0,3,4,903.12,12.23,10,63.09,20.21,99.9,6
2930,495983.2214,767.25,1,5,25.4,21.67,8,56.11,18.14,94.33,4
5103,382323.3238,1110.0,2,3,920.57,10.05,6,35.18,5.96,93.25,7
952,381979.7939,1424.81,5,1,395.86,52.83,5,82.92,3.18,87.96,4
6060,127201.7428,1200.6,1,2,811.38,44.76,6,41.57,17.1,91.54,4
652,205821.4283,861.54,1,2,323.51,42.74,6,33.77,47.5,88.39,4
3242,655324.1759,1356.47,2,4,748.5,32.25,8,17.03,1.45,93.67,6
3604,491887.0762,1811.08,2,5,856.26,57.76,10,19.48,18.66,97.4,7
891,128296.7434,787.7,2,2,62.85,53.83,8,48.54,21.69,90.61,4
885,585684.5332,1352.56,4,4,222.97,5.9,8,2.09,11.21,88.0,5
1406,270706.3543,1154.95,1,4,199.91,39.81,6,120.6,9.03,91.12,3
2742,252241.3202,550.0,3,2,1114.88,28.43,4,36.54,20.45,96.13,3
5115,409646.4482,1335.51,3,2,600.96,62.9,6,6.44,8.84,90.8,5
6989,136734.5207,806.38,1,3,833.94,15.79,4,93.14,37.27,89.26,3
2718,208855.8316,1060.69,3,2,383.62,65.99,9,24.69,8.8,85.0,3
566,612273.691,1687.73,3,3,760.11,22.96,8,44.3,12.25,95.58,3
5446,333490.8425,1032.92,1,5,1004.53,1.1,8,15.11,4.06,99.9,2
868,245031.3197,1359.73,3,3,831.67,54.02,8,48.42,9.9,84.85,3
3005,449192.4444,1055.31,2,5,203.97,53.58,10,86.51,12.19,89.73,3
2895,484526.5342,1682.91,2,4,362.53,8.53,9,99.33,8.77,90.74,4
3558,102686.4687,709.95,1,2,40.08,14.54,5,5.45,27.59,88.65,2
1877,494547.4668,1344.58,3,4,498.07,74.67,8,73.69,4.62,89.34,3
2443,687739.1966,1300.81,3,4,1173.01,3.26,9,121.61,23.36,90.91,6
922,608734.7679,550.0,3,5,550.49,12.1,9,60.19,2.02,99.9,4
6799,242803.9532,709.22,2,4,488.94,47.73,5,31.88,0.0,89.78,6
4335,330746.0957,1681.2,2,3,265.16,30.33,9,29.81,30.38,89.04,5
390,261715.0866,837.06,1,4,408.7,36.24,3,32.17,25.34,92.87,4
4881,445004.1482,1663.86,1,3,648.92,60.44,6,57.58,29.26,93.23,5
1148,193324.0549,974.8,2,4,278.95,10.78,5,54.53,7.22,99.9,5
2692,316639.2276,708.42,3,3,318.42,47.05,7,12.94,18.67,98.52,4
2868,225552.1553,550.0,1,2,324.23,49.83,4,70.19,15.66,96.02,2
5085,231746.2944,1132.62,1,4,1216.87,41.11,6,104.55,34.0,96.14,6
594,155163.1578,737.43,1,3,564.54,47.35,8,74.01,12.82,98.03,4
188,247938.1754,588.65,4,3,577.26,24.47,7,53.95,12.29,87.31,5
810,151377.1018,697.88,2,2,121.1,49.41,4,20.57,13.88,89.76,3
1433,667022.0286,847.43,3,5,424.46,53.6,10,28.76,18.96,99.9,7
6428,377809.1796,1429.13,1,4,526.14,54.18,8,8.28,2.22,96.27,7
3022,514357.4585,1528.82,4,3,377.02,21.15,10,19.88,23.76,92.05,7
6927,206442.1435,1495.88,1,2,764.44,25.55,5,83.0,14.76,84.57,4
2446,198442.2318,1242.05,3,1,515.67,52.13,8,81.49,12.72,90.69,6
4658,295860.5658,1515.32,2,3,624.82,34.98,10,38.55,29.93,81.18,4
1404,318042.4425,842.69,3,4,21.99,32.36,10,28.77,8.95,97.6,8
5217,287671.3808,1169.91,1,5,608.68,9.1,10,54.9,1.3,89.71,4
6910,259902.1156,1709.34,1,2,510.27,13.88,6,42.16,3.79,98.33,7
5543,380952.6277,1271.07,4,4,1200.19,2.22,10,64.13,2.2,98.1,5
2830,262443.4691,1246.79,3,2,691.6,11.05,10,55.47,20.67,88.28,6
2576,479896.9346,1292.24,5,4,456.37,34.81,9,15.27,2.56,93.15,8
734,488247.7457,904.71,3,4,482.02,8.29,8,34.5,2.02,91.21,4
4715,385007.861,1746.58,2,2,857.46,26.04,5,21.2,10.77,87.46,8
1787,216691.1785,550.0,2,4,232.4,38.48,7,41.46,25.27,88.69,3
750,186119.9462,778.73,2,2,328.2,4.07,5,73.88,3.46,96.85,3
5750,336939.7982,1221.1,1,4,249.89,55.6,3,90.49,33.45,84.35,5
6695,118599.8402,601.22,1,2,217.01,45.49,2,74.43,3.32,91.92,3
3571,348619.8053,1681.69,2,3,615.04,7.9,8,29.35,5.82,91.88,9
472,245663.369,688.57,2,3,711.6,5.13,7,91.73,5.44,90.46,2
724,129904.8224,550.0,1,3,1005.13,9.31,5,45.68,9.01,99.9,5
6076,123788.0536,923.3,1,2,801.72,30.9,3,52.67,48.28,93.07,2
3869,201706.6066,1109.35,1,2,763.77,21.42,7,0.79,6.07,99.22,8
4098,387250.9039,1248.45,2,4,485.22,51.4,9,8.95,21.64,93.66,7
6991,117951.9489,667.26,2,1,173.38,39.11,7,68.14,19.03,99.15,3
81,190286.3937,1287.85,1,1,587.45,18.23,6,3.49,18.77,87.73,3
4114,354867.3422,1471.77,1,2,738.03,27.97,5,9.43,5.05,99.9,5
5242,140569.2476,550.0,3,4,13.71,23.83,5,21.24,28.39,91.08,4
4070,311410.7473,1152.37,2,4,1063.58,65.44,10,55.33,14.56,92.53,5
4690,181925.901,1515.29,1,1,720.04,25.99,6,20.59,12.47,93.68,6
2934,489802.9489,1039.35,2,3,650.54,8.56,7,10.92,4.75,86.62,3
1538,458131.6722,550.0,3,5,1208.95,21.54,10,39.81,0.17,99.8,7
4711,104947.8917,786.95,1,3,938.74,14.92,8,74.98,27.2,95.86,6
4561,263931.7455,758.47,1,3,233.15,45.77,5,1.05,29.78,89.96,3
3852,476623.2329,1609.6,2,3,963.22,31.99,7,45.52,30.62,94.76,4
3810,283376.6543,977.03,1,4,32.81,55.6,9,77.01,21.83,99.9,6
2628,475149.7195,1004.72,3,5,263.69,18.06,6,25.98,4.14,89.61,8
6014,442788.154,1070.0,2,5,729.15,59.99,10,69.59,23.63,88.26,3
1741,658431.2798,1662.43,3,4,598.62,27.67,10,23.05,11.45,99.9,7
2995,186837.4162,935.59,1,2,503.71,9.22,5,53.96,30.0,90.2,1
47,153653.6431,550.0,1,3,163.98,48.13,6,81.83,25.94,85.44,5
4447,430033.2976,1695.41,4,2,892.47,15.13,8,40.56,5.76,99.9,9
357,562160.7089,645.66,2,4,432.17,2.05,7,86.32,2.1,95.06,5
3795,594199.6817,1565.14,2,4,888.22,32.79,6,45.14,10.23,90.69,8
1973,248833.4473,550.0,1,3,396.2,39.23,4,90.28,24.25,92.89,2
265,119661.8405,550.0,1,2,427.19,33.22,7,3.64,14.83,86.33,2
2466,203789.1138,550.0,2,3,274.94,36.12,6,45.06,0.59,97.96,3
2334,309631.4746,1868.73,2,3,455.84,51.17,6,97.31,3.13,89.24,6
3520,192421.813,620.94,1,4,214.94,37.96,7,19.15,2.67,95.23,7
2964,419226.7295,1126.88,2,3,815.71,13.18,7,66.91,41.22,99.9,6
260,135240.9527,550.0,2,1,175.5,45.15,4,73.93,25.49,94.04,4
5191,211649.1352,1152.58,1,3,103.59,8.14,7,47.04,26.22,98.84,6
2559,745956.6345,1835.22,1,4,110.04,9.53,10,9.0,10.15,91.18,8
2241,159525.6989,1190.52,2,2,833.55,51.05,5,8.38,38.14,97.07,3
2242,163532.6969,782.04,2,2,463.51,52.54,6,24.74,32.58,99.9,4
2173,139344.0338,1623.34,1,2,154.85,33.47,7,83.11,0.22,87.8,6
2204,501300.8343,1551.69,4,4,962.41,37.62,8,33.29,6.53,94.18,7
3663,234702.934,1033.18,2,3,938.16,35.33,6,50.1,27.39,99.9,5
1581,497520.4481,1804.67,2,4,45.76,37.4,6,47.95,9.73,95.39,4
6070,474003.1369,765.5,4,3,236.65,40.87,6,18.81,20.06,88.26,5
873,557080.2338,1008.9,4,4,604.24,34.79,6,3.98,12.23,96.47,5
4065,285859.5581,1128.41,3,2,830.4,39.67,6,97.17,13.98,98.23,3
6044,336254.8191,1229.92,3,4,148.67,14.49,8,12.61,9.91,99.9,5
5676,302138.7007,1664.88,1,4,980.87,39.32,10,66.71,27.34,96.92,7
4756,458499.8035,881.16,4,4,492.47,21.01,10,65.12,29.89,98.68,8
5777,246420.5807,932.72,2,3,605.21,33.19,7,22.83,0.24,96.92,4
4487,201087.8037,1003.05,2,3,823.62,4.05,9,46.51,0.21,98.88,6
6683,398883.5375,2003.59,1,3,270.14,36.17,7,78.03,32.98,86.99,6
6236,239329.0829,1097.77,2,3,231.1,44.76,6,0.53,36.67,88.76,3
4649,192413.1469,558.96,4,2,235.51,60.72,8,93.16,22.11,98.49,5
6140,374504.0333,1563.94,4,4,762.47,71.45,10,63.97,4.99,95.11,7
5481,241942.875,623.77,2,3,329.5,36.93,7,41.02,33.07,93.18,4
3613,173320.6069,626.39,1,4,304.24,28.35,8,41.71,13.39,98.33,5
6302,154621.59,550.0,1,4,335.68,39.89,5,43.35,3.48,97.4,4
649,220351.6395,550.0,1,1,674.68,23.03,5,105.94,13.89,96.21,3
2352,139434.7349,1119.76,2,1,140.58,30.45,7,48.45,38.77,99.9,5
4828,625244.5246,959.52,4,3,579.14,43.99,10,19.73,6.79,94.27,5
3256,404176.0086,1035.96,2,5,517.48,25.97,9,43.08,25.14,96.43,5
1747,316806.0808,1170.65,1,4,284.49,20.75,7,51.77,13.14,90.62,6
178,380920.0576,652.85,3,4,655.21,21.09,6,68.43,6.85,96.15,5
2377,503860.9955,550.0,2,5,666.56,18.8,10,27.06,0.4,97.02,6
3708,343637.7017,904.28,2,3,193.62,68.72,9,40.06,0.97,93.38,6
3061,298930.5856,837.79,4,2,745.25,31.19,4,57.67,27.11,91.7,5
2541,222127.8787,1014.24,2,3,812.13,24.35,8,137.59,29.73,99.9,3
830,565300.7513,1831.94,2,3,523.42,45.6,6,22.85,10.15,98.07,2
5287,160474.9654,550.0,3,3,527.12,22.66,6,14.44,47.86,96.2,4
3203,452654.1891,1709.18,3,4,650.0,17.32,10,11.68,6.24,99.9,10
2904,182751.0539,1245.26,2,1,116.53,51.9,7,69.73,1.5,91.22,5
342,123607.752,550.0,1,2,476.85,52.05,8,25.66,30.69,89.3,4
1410,682875.7818,1940.29,3,4,795.7,61.26,7,37.89,19.52,87.32,4
1784,452987.9875,1581.56,3,4,622.55,17.49,10,81.08,29.35,92.82,7
6855,233917.4045,1203.14,2,2,413.73,19.55,8,2.83,11.39,87.89,6
4059,331174.7702,1124.32,3,4,1259.3,20.76,9,3.3,0.11,96.07,6
3200,86250.21775,550.0,1,4,254.62,18.87,6,13.64,11.44,98.12,2
3047,435899.0208,1486.55,1,4,781.75,25.92,8,87.25,5.74,95.18,6
4947,287899.8958,1582.74,1,3,357.83,2.33,9,53.84,18.27,94.0,8
3732,314212.8878,1707.24,3,2,1155.6,70.95,5,33.05,15.48,94.21,6
28,429178.0547,935.84,2,5,480.78,14.04,8,85.05,9.29,85.7,3
6152,401614.5246,1798.19,4,3,424.89,2.61,8,5.6,6.65,98.31,6
3208,192489.5084,1237.2,1,2,264.01,58.78,7,25.63,2.32,90.04,4
4004,411587.6099,1689.08,2,2,777.17,32.95,5,39.78,22.36,93.31,5
6505,347978.7027,573.29,3,2,343.71,63.91,6,78.92,28.0,93.77,6
2984,165582.9574,550.0,2,1,177.15,66.35,6,43.84,9.31,86.44,1
1930,164865.2856,550.0,2,2,466.65,37.82,8,49.93,10.74,89.99,4
1167,276203.9201,1066.25,1,4,993.82,47.32,8,78.85,23.71,95.21,4
1416,95153.23721,1013.78,1,2,258.82,24.69,6,83.44,8.55,94.59,5
3407,343291.7696,1496.13,3,4,533.45,7.99,6,13.48,18.91,94.21,7
1337,352065.9162,950.65,3,3,606.46,42.78,8,38.43,11.12,85.11,5
2861,475262.5456,550.0,3,5,759.08,30.7,8,21.15,11.49,98.11,7
5920,396198.2381,1175.55,3,3,561.94,32.26,8,14.61,8.34,95.06,7
1965,203289.7325,909.57,2,3,695.96,9.5,9,108.59,38.79,99.46,6
5623,355415.1088,653.62,3,4,525.86,31.24,6,64.06,36.02,94.19,7
6636,288012.2965,693.68,3,5,737.8,44.94,7,70.06,14.88,90.28,7
6269,605439.5907,744.84,3,3,393.49,41.18,7,16.41,36.97,99.08,4
2731,364331.1886,1633.79,3,3,507.09,9.67,8,49.99,6.88,99.9,8
4442,262216.334,1198.31,2,2,747.07,41.41,8,96.25,29.13,92.78,6
1225,355292.796,1235.19,2,2,647.86,5.9,5,37.48,27.27,95.15,3
3014,303786.0932,1651.12,1,2,636.95,34.46,6,25.21,0.96,91.49,8
3386,147534.5009,696.73,2,2,798.97,31.93,5,16.08,22.51,89.62,4
6918,442719.8916,1449.58,2,4,887.59,32.01,10,61.98,6.39,98.39,5
1908,162064.0187,550.0,1,4,339.39,25.9,4,99.91,33.0,97.12,4
329,449710.6488,1979.9,2,2,387.54,3.75,6,16.12,11.07,96.33,6
1392,394038.3909,1226.96,3,4,531.09,14.93,8,62.42,36.45,91.28,8
1925,411991.4629,1026.67,3,4,273.07,53.39,6,2.55,26.14,95.46,6
1401,250967.0996,588.48,4,2,319.66,26.67,4,55.35,32.6,93.13,3
1039,277979.9734,550.0,2,4,304.19,67.46,8,31.83,26.15,92.85,3
459,706274.9596,2105.87,4,2,25.33,46.44,10,79.01,25.17,98.58,10
2089,228188.9861,1111.01,2,3,99.59,3.98,5,21.0,1.43,97.9,6
2403,176455.1209,1001.99,1,2,330.1,46.19,9,51.02,35.5,92.81,5
6340,210757.905,1587.62,3,1,537.51,27.16,9,88.81,18.2,99.9,5
1320,257554.7764,550.0,2,3,25.58,63.9,9,108.67,3.53,95.43,4
