,IsLuxury,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
6535,1,1646.56,2,4,210.68,16.06,10,28.95,27.64,85.92,9
6935,1,952.97,2,3,240.46,25.16,8,37.74,7.73,97.98,6
1728,1,1928.59,1,3,899.59,7.19,5,8.75,18.75,90.69,7
6928,0,550.0,2,5,15.09,2.77,8,54.53,48.62,97.83,4
3185,0,550.0,3,2,787.11,48.3,6,26.32,23.66,90.3,5
6910,0,1709.34,1,2,510.27,13.88,6,42.16,3.79,98.33,7
1133,1,1075.66,2,4,526.25,16.71,10,47.39,3.14,89.93,8
1276,1,1788.56,2,3,138.08,6.45,9,69.79,29.72,99.9,7
3717,1,667.3,2,3,671.66,29.01,3,118.18,9.62,95.57,2
445,0,731.76,2,3,253.21,21.06,7,22.77,31.53,99.9,5
4192,0,550.0,1,2,713.41,41.03,9,12.94,11.16,95.58,2
6441,1,1275.71,1,3,627.16,2.92,5,82.05,4.3,95.33,4
5832,0,993.36,3,2,276.53,37.0,7,12.7,11.92,93.03,6
3948,0,1199.58,1,1,352.55,66.7,7,126.89,7.97,90.84,1
6060,0,1200.6,1,2,811.38,44.76,6,41.57,17.1,91.54,4
2601,1,1082.47,4,5,428.3,3.82,10,4.91,0.14,97.6,9
3916,0,1273.14,1,3,1115.4,3.1,9,12.27,22.07,93.45,2
545,0,767.75,2,4,457.76,11.5,4,64.96,35.85,91.44,3
2005,1,754.45,4,4,560.88,19.12,7,1.35,16.27,85.21,5
6222,0,1348.07,1,4,36.94,23.95,10,21.52,23.56,92.8,7
357,1,645.66,2,4,432.17,2.05,7,86.32,2.1,95.06,5
4348,0,1261.43,3,1,326.72,52.91,7,33.88,9.32,99.9,5
6542,1,1017.82,3,4,517.42,24.67,8,106.85,9.35,99.49,7
1300,1,1130.13,1,5,183.8,21.85,7,10.56,11.4,93.97,4
2645,0,1576.36,1,2,550.96,8.18,8,103.76,5.93,99.01,6
6704,0,1817.51,2,2,796.01,39.32,7,25.04,18.16,91.06,3
2803,0,1403.53,4,2,1128.16,36.97,9,11.09,18.07,92.95,6
6138,1,936.24,3,3,469.94,47.29,9,6.09,9.77,93.67,6
5709,0,550.0,2,3,403.16,7.11,9,9.24,45.87,98.43,6
5204,1,827.88,1,2,291.24,26.68,3,64.88,28.56,89.76,3
5493,0,1232.61,2,3,473.43,44.28,4,18.37,17.33,93.21,4
973,1,1456.69,3,4,830.48,29.04,5,67.65,8.76,92.03,4
4315,1,550.0,4,5,679.11,9.27,10,35.55,29.66,94.17,5
1089,0,1366.41,2,4,1067.16,0.58,9,26.46,22.74,97.09,6
3876,0,550.0,1,2,33.24,25.19,4,51.55,20.19,95.07,3
4830,0,768.6,1,2,852.11,41.28,6,12.44,10.69,98.92,5
3005,1,1055.31,2,5,203.97,53.58,10,86.51,12.19,89.73,3
1147,1,1412.1,2,3,331.92,44.88,6,52.27,8.39,97.78,7
5445,0,603.16,1,3,282.5,9.15,6,2.55,7.0,99.06,2
5366,0,614.25,2,3,195.47,46.95,4,65.94,20.53,94.69,4
6852,0,1450.32,2,2,819.47,19.79,5,22.77,4.16,97.1,3
3914,1,763.08,5,4,259.31,53.7,8,19.38,6.97,87.76,5
2580,1,1008.86,3,2,155.25,18.86,6,29.42,24.26,97.94,5
2154,0,550.0,1,2,434.71,24.33,5,1.06,6.74,93.67,2
5871,1,1220.43,2,5,880.16,33.81,8,51.89,37.69,95.03,6
5676,1,1664.88,1,4,980.87,39.32,10,66.71,27.34,96.92,7
493,1,896.07,2,2,221.12,43.53,4,67.63,0.67,86.82,1
1587,0,767.45,1,2,152.8,50.37,5,136.27,1.41,89.51,4
3961,1,1666.59,4,1,899.5,23.97,9,38.74,8.91,99.9,8
2176,1,2270.33,1,3,866.26,18.49,10,7.83,6.06,91.06,8
6569,0,1409.03,2,2,223.2,34.36,5,37.16,6.91,86.76,5
503,1,785.82,1,5,601.04,29.56,7,41.15,20.99,93.84,4
1280,1,799.83,4,6,316.67,22.93,10,69.22,23.66,95.93,10
3850,1,947.97,2,4,430.49,30.08,7,4.52,9.06,97.57,3
5025,0,1152.07,1,2,335.95,6.0,5,14.4,20.6,80.85,4
3673,0,1201.61,3,1,914.77,37.18,5,87.97,14.17,95.97,5
5879,0,550.0,4,2,559.69,19.08,6,66.33,11.86,92.68,4
2555,0,550.0,1,2,680.1,56.39,4,37.3,51.01,90.54,2
5446,1,1032.92,1,5,1004.53,1.1,8,15.11,4.06,99.9,2
4182,0,1202.15,2,1,1127.32,49.62,6,59.25,17.17,96.15,6
946,0,1220.52,1,2,985.27,31.06,6,55.57,21.4,93.97,4
2742,0,550.0,3,2,1114.88,28.43,4,36.54,20.45,96.13,3
1022,0,743.14,2,3,7.43,57.53,6,63.48,7.49,99.9,6
2600,1,1165.23,4,4,494.61,36.77,10,29.1,17.26,99.9,6
2352,1,1119.76,2,1,140.58,30.45,7,48.45,38.77,99.9,5
5782,0,550.0,1,3,934.49,18.12,4,38.92,34.32,90.02,1
5714,1,1202.42,2,2,822.98,21.15,10,50.4,15.31,90.92,5
33,0,1881.78,3,2,31.56,5.18,10,48.85,10.23,93.98,7
1412,0,1557.14,1,3,124.6,34.25,7,75.82,28.92,90.66,6
6373,0,1839.78,2,2,970.42,13.55,10,46.37,40.66,99.9,4
821,0,550.0,1,2,250.64,17.19,8,29.4,43.44,90.13,1
667,1,622.97,4,3,1043.84,26.91,8,27.37,8.27,94.29,4
4372,1,1795.97,1,4,678.31,38.08,9,81.08,37.74,99.9,7
1650,1,1362.96,5,5,834.44,57.37,8,17.89,13.55,98.5,8
6707,1,1963.87,1,3,607.45,28.65,9,78.78,5.02,89.69,6
1602,1,701.55,3,4,1113.83,43.68,9,11.83,3.95,98.21,5
6479,0,1952.56,2,4,541.56,24.88,8,28.95,16.11,95.83,3
4108,1,1553.15,2,5,852.56,15.15,7,23.29,6.85,99.9,5
3766,1,1059.66,4,2,669.51,37.39,9,8.86,3.03,97.6,5
1136,1,1507.28,3,4,766.22,1.82,6,32.77,27.53,98.84,6
4377,0,550.0,2,1,684.06,31.58,5,23.43,26.05,88.41,1
2822,0,550.0,2,2,375.04,3.77,4,93.77,38.86,99.9,1
1594,1,1100.96,2,3,627.73,55.11,7,53.72,21.15,95.06,6
1452,1,1010.84,2,4,643.57,30.64,8,73.02,7.96,88.69,7
622,0,1262.83,1,2,708.0,46.48,5,86.7,21.21,92.59,5
301,1,613.65,3,3,167.43,21.39,6,4.56,10.47,98.24,2
4764,0,1539.74,1,4,595.27,20.27,5,64.99,32.9,96.25,4
3746,1,663.52,2,5,479.65,21.07,7,29.31,2.79,96.12,5
2830,0,1246.79,3,2,691.6,11.05,10,55.47,20.67,88.28,6
4693,1,882.68,1,3,351.27,23.34,5,104.31,15.5,96.97,5
3802,1,733.36,2,2,737.95,7.4,7,53.53,14.62,94.76,5
5509,1,550.0,1,5,786.86,23.5,7,80.22,11.67,99.83,4
2354,1,636.72,2,3,600.31,56.71,6,14.92,37.87,89.58,2
1037,1,688.72,2,2,1038.51,31.65,7,25.35,13.06,92.54,5
5874,0,550.0,1,4,710.29,73.48,4,48.01,16.78,87.0,4
3654,0,788.63,1,1,432.95,37.95,7,93.9,20.91,96.55,3
6661,0,1007.21,1,2,363.11,5.86,7,48.97,4.91,98.59,6
4137,0,947.5,1,3,737.57,18.24,6,0.39,17.98,97.66,6
3231,1,550.0,3,5,576.66,10.27,9,61.5,4.78,95.9,6
1731,1,1620.23,1,4,538.85,27.93,9,64.65,1.77,94.07,5
6370,0,1479.39,2,5,538.78,3.77,8,44.26,2.68,98.47,7
209,0,1103.49,1,4,1027.16,9.82,6,24.47,26.09,84.54,3
3881,0,550.0,2,3,89.87,11.97,7,76.34,6.22,94.56,6
639,0,1203.36,3,2,190.19,39.23,7,72.55,15.64,98.94,7
4000,0,672.57,1,4,128.28,22.59,9,76.08,32.85,89.02,2
869,1,1312.94,1,4,365.39,3.88,9,38.57,17.1,94.84,7
4010,0,550.0,4,2,46.72,32.06,6,39.2,18.45,95.45,5
4204,1,1177.49,1,3,863.48,46.36,5,15.19,5.39,89.91,4
862,0,884.33,1,3,119.82,3.99,9,3.26,10.05,96.91,5
6937,0,880.36,2,5,412.94,37.26,7,5.55,10.62,93.19,6
6874,1,550.0,1,5,793.67,41.9,9,44.55,24.39,93.99,4
5143,1,1608.87,4,4,686.46,23.12,9,119.66,5.85,96.3,7
2059,0,762.42,1,4,332.07,26.29,6,36.56,14.63,85.04,2
4434,0,1572.67,3,1,176.02,3.27,6,123.41,35.23,95.63,5
5215,1,1464.01,1,5,577.43,34.11,9,63.39,26.68,91.57,5
5304,1,550.0,2,4,560.7,9.69,8,62.68,18.1,88.68,5
3514,0,550.0,2,1,220.06,25.25,3,49.54,28.11,99.9,3
575,0,1401.23,3,4,39.45,13.1,10,43.15,7.32,93.27,9
6170,0,550.0,2,2,135.79,36.96,8,27.28,15.68,82.09,1
6260,0,853.13,3,1,742.75,22.08,5,50.77,28.62,95.63,2
3445,0,752.01,1,4,660.36,43.6,9,18.97,1.83,95.47,5
1740,0,550.0,1,2,547.36,30.58,4,39.77,29.33,97.35,4
2366,1,728.9,4,2,522.87,35.02,6,86.95,25.22,90.98,4
3751,1,1744.56,2,2,437.49,12.26,6,28.55,27.69,96.1,5
6723,0,749.67,2,3,762.83,31.52,7,17.74,42.55,96.51,3
5856,1,1432.53,3,2,925.75,24.86,7,115.4,5.73,89.37,7
385,1,1055.81,1,2,39.81,6.77,6,2.64,11.78,86.57,3
2848,0,723.76,1,3,503.45,20.68,8,35.17,2.55,85.87,3
5666,1,934.62,3,4,474.59,20.06,10,71.16,10.88,92.46,5
6596,1,1402.62,2,2,716.27,56.54,5,31.15,29.88,91.84,6
3100,0,550.0,2,3,321.57,51.56,8,110.66,24.62,96.84,3
3440,0,550.0,3,2,889.16,24.57,7,11.62,3.4,99.9,4
1559,0,634.94,1,2,68.44,68.17,4,78.63,5.01,98.52,3
6285,0,771.94,1,3,251.07,46.25,6,47.86,9.99,91.96,2
1598,0,965.04,1,3,539.41,23.36,7,74.8,4.53,89.13,5
241,0,720.82,2,2,875.02,33.01,6,64.39,18.36,92.89,5
2981,1,588.25,3,5,654.63,47.94,8,48.41,9.02,88.71,5
23,0,946.9,1,3,596.87,25.8,6,120.73,26.67,97.35,1
5462,0,550.0,2,4,795.43,10.86,10,17.56,25.11,98.12,6
3783,1,1111.38,2,2,882.33,38.89,9,99.46,12.38,99.9,9
5872,0,550.0,1,3,1100.68,45.34,3,4.08,5.3,93.72,3
4646,0,709.6,2,4,620.74,48.03,6,135.99,35.75,95.62,6
3951,1,1346.52,3,4,495.15,48.47,8,15.14,3.85,92.79,5
4591,0,580.3,3,2,59.3,4.45,8,64.01,6.16,91.3,6
3169,1,1425.85,1,4,819.64,9.59,9,65.96,26.44,90.99,6
2812,1,1025.38,2,5,624.94,19.95,7,26.39,3.32,99.52,8
6393,1,1372.34,1,4,659.51,6.97,8,34.43,20.47,90.63,6
3913,1,644.51,2,1,21.86,7.0,5,4.62,30.3,91.74,3
1913,1,1064.35,1,3,176.48,1.84,6,116.26,12.47,96.19,6
6698,0,826.08,3,2,340.94,70.57,4,7.51,8.48,91.82,1
2327,1,1646.72,2,3,581.83,41.02,5,62.51,10.11,98.88,4
4480,0,1068.13,3,2,588.7,33.42,8,5.59,27.87,90.14,8
1738,1,1488.2,4,4,472.2,18.47,8,20.06,1.14,96.41,7
788,1,1106.34,4,3,431.21,20.21,10,79.66,0.11,91.15,7
1295,0,837.98,1,4,526.94,35.55,8,41.77,8.11,99.9,6
4044,1,609.69,1,5,177.26,31.34,9,17.99,10.84,92.29,4
4599,0,879.07,2,4,239.51,15.38,10,51.26,26.82,90.09,6
3641,1,917.99,1,4,151.87,80.23,4,12.68,21.99,96.63,5
3491,1,1163.32,3,3,366.04,12.24,6,36.19,3.71,99.9,4
2145,0,834.54,2,3,1030.56,12.35,5,18.63,40.37,95.94,4
4078,1,1823.82,2,3,309.59,32.58,8,37.13,22.86,99.9,9
3678,1,1174.24,2,3,144.94,35.97,10,10.94,2.49,99.9,9
381,1,1506.08,2,4,705.39,39.94,10,8.5,1.87,96.7,7
5386,1,1667.3,2,5,592.47,16.43,10,30.15,16.34,93.4,10
2516,1,1146.1,3,4,372.7,9.97,10,33.8,6.75,96.35,7
390,0,837.06,1,4,408.7,36.24,3,32.17,25.34,92.87,4
5927,1,1226.48,2,4,426.46,25.92,6,4.69,14.21,96.06,5
1034,0,847.8,3,2,355.44,38.68,9,40.91,34.71,99.9,9
4546,0,959.11,2,2,105.58,29.51,6,54.42,41.94,94.94,2
3251,1,1831.8,2,2,480.02,15.22,5,57.58,12.7,87.94,3
3910,0,1161.81,2,3,532.59,12.5,8,47.28,11.41,96.06,6
6309,0,800.99,1,3,642.05,37.22,6,85.99,4.91,96.51,1
1524,1,550.0,4,4,304.92,58.32,7,10.43,21.46,97.14,4
5607,0,907.51,1,3,875.99,24.46,7,56.63,11.87,96.98,5
5253,0,860.54,2,3,525.04,23.29,6,123.1,21.53,96.77,5
4881,1,1663.86,1,3,648.92,60.44,6,57.58,29.26,93.23,5
1047,0,550.0,1,3,453.89,30.11,6,4.68,15.11,95.92,7
1247,1,1006.33,3,2,120.7,35.3,7,17.29,11.91,91.9,10
3894,1,550.0,1,4,107.06,2.22,7,24.42,0.45,93.75,6
1189,0,1600.28,1,3,570.58,33.28,8,86.67,3.35,87.81,7
3161,0,550.0,1,1,617.59,14.23,5,57.06,15.83,91.4,5
508,0,885.02,1,2,382.34,5.84,7,45.25,27.63,92.2,4
4379,0,550.0,1,2,852.75,0.64,8,24.88,31.9,92.53,3
1971,0,818.02,2,3,356.03,19.43,7,17.02,8.78,95.92,6
1378,1,737.2,3,4,165.21,18.88,9,82.01,6.63,99.7,5
5438,0,550.0,3,3,94.14,39.33,9,96.84,30.45,99.9,8
6529,1,1023.07,1,4,55.58,13.02,8,15.38,3.08,94.05,6
495,1,1336.16,2,3,398.12,49.95,6,78.26,29.79,93.74,6
6150,0,620.16,3,3,672.99,17.78,8,25.41,21.63,94.77,8
232,1,2299.19,2,2,315.0,36.45,7,85.36,32.72,81.58,5
1824,0,984.56,1,2,517.43,39.41,5,44.69,20.31,91.91,5
5542,1,1070.66,3,4,253.99,19.08,9,42.25,38.3,90.01,6
907,1,1183.0,2,4,332.92,40.62,8,3.09,22.02,87.5,7
956,0,1057.01,1,3,207.59,0.92,8,30.22,8.29,98.27,4
4565,1,770.0,3,3,270.97,18.02,6,72.95,8.05,88.0,4
170,0,550.0,1,3,430.67,30.91,7,71.45,23.98,96.57,6
1869,1,1095.74,4,4,493.76,70.56,9,83.88,1.84,99.9,10
6890,0,719.8,1,1,306.67,10.35,4,65.12,15.76,92.13,1
2751,1,805.83,3,4,102.44,32.2,9,0.5,19.11,96.6,7
1184,1,571.36,2,4,756.17,43.54,7,76.32,26.46,97.03,4
1770,1,550.0,3,4,398.49,34.93,5,27.68,6.82,98.57,4
3268,0,1090.17,2,2,308.17,9.42,7,82.51,21.9,99.03,6
1454,0,1844.94,2,3,1202.52,63.25,9,20.67,5.02,99.9,8
6824,1,550.0,2,3,13.99,4.24,8,14.05,35.29,93.91,3
3661,0,1418.77,1,3,114.07,41.07,8,46.15,16.7,88.53,7
3779,1,550.0,3,3,230.72,38.85,4,14.7,12.5,90.94,3
3592,1,1275.35,3,4,718.87,2.33,7,47.5,15.18,92.26,6
5626,1,1459.29,2,4,419.43,28.59,7,26.19,12.6,93.07,6
4752,0,993.92,2,2,215.54,21.52,5,14.32,21.83,97.64,3
3143,0,1447.99,3,3,601.19,3.76,9,60.23,14.15,95.59,4
2462,0,1423.83,2,1,62.69,35.01,6,64.17,28.83,97.52,3
2606,1,602.49,1,2,489.82,19.38,8,27.12,28.91,99.9,3
3595,1,713.02,1,3,873.93,35.1,4,4.17,3.76,95.13,5
5430,0,858.03,1,1,633.21,25.54,6,82.14,45.22,97.67,8
5401,0,1066.74,1,3,438.49,26.64,7,51.99,24.37,87.38,2
6017,1,747.71,3,3,499.61,4.35,8,128.85,8.86,93.02,6
5382,0,1024.93,2,4,371.46,58.15,10,43.17,20.22,91.8,6
6477,1,1305.44,2,3,401.45,12.72,9,58.49,7.95,96.11,6
5247,1,1771.64,1,2,355.7,44.15,9,3.15,4.71,99.18,8
5716,0,1572.26,2,2,904.34,16.94,4,45.31,28.72,92.36,9
6202,1,1453.39,2,4,521.93,34.48,8,38.15,18.66,87.12,6
953,0,550.0,1,2,586.88,30.55,7,75.73,17.87,92.51,5
2846,1,1484.12,1,4,575.78,54.78,4,51.19,5.03,97.42,4
391,0,1148.42,1,2,411.71,7.21,2,25.25,15.32,96.28,4
4613,1,760.98,3,3,811.64,19.6,6,35.61,4.08,98.43,6
596,1,1592.1,2,2,134.74,55.69,9,14.77,12.04,92.38,4
903,0,1105.58,1,3,65.68,57.57,5,10.64,13.27,92.53,3
645,0,550.0,2,2,484.81,62.49,5,77.71,36.14,90.64,3
6261,0,912.52,5,2,208.85,14.16,8,15.59,7.58,99.46,3
3417,0,550.0,4,4,369.96,47.57,4,16.13,8.51,92.91,2
4870,0,937.32,1,3,237.97,5.04,7,70.27,16.59,95.35,3
2995,0,935.59,1,2,503.71,9.22,5,53.96,30.0,90.2,1
3422,1,1156.97,2,4,479.93,18.81,7,95.71,27.87,90.25,3
4148,1,1293.97,3,5,756.53,9.43,4,56.31,2.58,92.03,5
2954,1,862.47,2,4,443.15,39.0,5,46.08,22.67,89.95,8
3186,1,1103.76,3,2,562.92,50.24,4,9.8,3.27,95.14,5
5002,1,1486.63,3,4,1054.01,21.19,4,29.77,4.57,91.73,5
983,0,700.48,2,3,293.74,50.52,7,62.41,36.51,82.4,4
5612,1,1454.36,3,2,643.19,6.68,10,42.47,10.29,97.35,5
6236,0,1097.77,2,3,231.1,44.76,6,0.53,36.67,88.76,3
4153,0,550.0,1,2,413.16,22.04,3,79.69,27.44,99.23,3
1213,1,2119.1,3,3,1084.11,48.07,10,2.68,2.47,91.78,8
526,0,1725.96,2,1,271.42,33.85,4,40.13,28.96,89.68,6
638,1,1789.32,2,3,960.32,21.04,10,14.75,17.55,95.39,5
5924,0,1281.26,1,3,463.2,21.46,7,140.63,21.84,91.81,4
6599,0,838.09,1,3,226.89,42.48,4,46.32,28.58,94.15,2
4826,1,550.0,3,4,473.01,15.86,7,9.74,5.39,93.84,3
1231,1,1670.89,4,2,272.95,47.21,7,32.07,22.69,97.78,6
5941,1,1724.17,3,3,557.18,3.21,6,87.09,12.19,99.9,9
6814,0,1063.7,2,4,68.76,40.27,6,65.42,13.32,90.14,3
3923,0,1063.24,1,3,651.54,58.61,7,9.72,3.24,93.09,5
3278,1,643.1,2,5,1068.25,28.53,8,108.74,15.72,94.39,3
5335,0,550.0,2,2,275.54,19.31,5,21.81,17.05,91.15,3
4538,1,1274.45,2,3,313.79,3.74,8,13.34,47.55,90.3,7
5084,1,670.91,4,3,582.2,52.86,6,48.79,11.78,93.76,4
4498,0,943.64,1,2,464.64,0.66,7,11.5,27.34,95.9,3
5909,1,2019.13,5,4,1084.36,60.23,9,31.91,25.37,91.72,8
1742,0,1043.84,2,3,163.9,9.98,6,80.67,10.95,96.1,4
2089,0,1111.01,2,3,99.59,3.98,5,21.0,1.43,97.9,6
4218,0,550.0,4,2,185.8,18.59,9,75.0,23.3,94.46,3
3762,1,1479.17,1,3,756.72,4.23,10,31.6,4.64,95.2,4
4885,0,901.94,1,3,1023.35,10.8,9,33.02,26.46,96.55,5
4688,0,1506.92,1,1,657.32,22.06,3,8.3,15.7,84.63,1
4294,0,1115.77,2,3,706.24,21.84,6,86.79,36.92,94.87,3
5474,1,1315.31,3,2,572.74,40.48,7,20.1,13.71,93.49,6
4883,1,570.95,1,2,430.1,51.1,6,36.46,33.36,99.31,5
1932,0,1610.1,1,1,98.2,61.7,5,44.86,9.59,99.9,6
1286,1,1120.64,2,6,368.3,75.38,8,11.37,0.46,93.07,6
6763,1,1598.52,2,3,818.43,2.16,10,93.37,23.53,95.8,6
6979,0,1430.63,3,2,567.16,33.96,8,56.67,6.8,85.4,5
1385,1,1612.52,3,4,1159.82,38.87,10,43.81,14.01,83.17,5
3935,1,550.0,1,4,348.12,4.11,8,27.41,1.35,99.9,10
3635,1,677.16,1,2,375.04,43.17,6,34.83,19.23,91.78,5
4709,1,1569.79,3,2,533.2,41.49,8,8.61,6.62,98.44,8
4336,1,769.59,2,3,1003.05,28.25,9,46.89,3.72,97.2,8
1671,1,550.0,4,4,237.86,26.34,7,97.71,6.32,97.57,7
4854,0,550.0,2,5,264.77,6.6,10,34.79,23.71,99.9,5
6330,0,550.0,1,1,188.62,43.12,5,58.95,50.42,96.05,3
4127,0,550.0,2,2,797.7,19.93,2,121.03,31.76,96.73,3
1120,0,550.0,3,3,322.83,25.89,8,80.67,18.43,94.06,5
2762,1,930.27,3,6,662.21,24.97,8,37.75,19.37,99.9,7
5678,0,618.72,1,3,454.33,17.5,9,48.16,22.42,89.93,2
2989,1,550.0,2,3,452.68,15.59,5,4.33,26.27,86.83,3
1366,1,1301.39,4,2,432.03,47.65,4,21.04,9.37,85.3,4
4082,0,550.0,2,4,75.84,18.01,8,86.92,10.32,96.12,3
5630,1,1721.9,2,4,219.41,15.82,9,69.83,5.92,84.7,8
5162,0,944.74,2,1,322.81,18.89,9,108.85,9.33,96.12,3
5229,1,853.43,1,5,198.15,48.98,6,16.84,5.8,89.53,4
1828,0,572.53,2,1,438.32,2.33,7,53.49,28.26,87.94,5
93,1,897.88,3,5,292.13,10.98,10,39.69,13.39,94.46,5
756,1,1259.6,3,2,770.83,42.77,3,102.78,10.14,89.18,4
3628,1,1794.21,4,4,849.84,25.36,10,36.14,5.69,95.15,7
5900,0,869.73,1,2,211.54,31.82,6,59.5,3.23,96.01,4
2042,0,812.28,1,2,232.5,39.02,9,44.6,32.5,92.33,6
1209,0,778.08,2,2,282.42,48.16,6,106.08,38.65,90.93,2
4069,1,1011.95,2,3,132.27,34.32,3,20.11,19.3,97.66,6
2203,1,1040.24,3,3,518.55,37.57,6,59.55,18.79,89.08,3
4252,1,1004.49,3,3,656.32,49.4,6,35.4,25.98,91.36,3
1442,0,550.0,5,4,519.1,23.41,7,55.3,5.52,86.12,7
2687,1,1411.82,1,3,805.63,53.04,9,19.78,7.49,89.49,3
2908,0,550.0,1,3,172.4,18.49,8,38.54,9.04,96.97,3
2779,0,676.7,1,3,794.02,28.51,5,14.22,23.98,97.37,7
609,0,1135.53,1,3,638.61,39.12,8,21.53,28.42,93.83,4
3346,0,923.29,3,1,735.72,23.68,9,2.06,19.28,97.14,6
3413,0,550.0,3,2,95.2,18.75,7,29.56,15.8,85.79,4
2760,1,2027.73,2,4,468.29,0.98,7,46.27,30.58,90.72,5
5991,0,550.0,3,2,424.57,18.32,6,78.62,32.93,99.9,2
6177,1,637.96,2,1,9.81,19.21,5,47.05,0.67,95.13,4
1668,1,1722.1,3,1,470.68,8.24,6,5.96,27.78,99.75,6
4279,0,550.0,3,3,598.72,4.43,9,6.9,35.99,84.48,7
6167,0,841.37,2,3,507.01,20.08,7,25.57,14.07,92.81,6
2515,0,550.0,1,4,699.72,44.59,6,122.46,23.47,86.34,3
2994,0,639.37,1,4,524.67,35.1,8,79.57,5.41,90.67,1
1734,1,1690.71,1,4,398.24,30.13,9,23.99,9.86,97.98,6
3321,0,641.65,2,3,651.03,23.31,6,115.45,23.51,83.46,2
3567,1,1980.79,3,3,880.1,20.51,8,5.58,7.72,99.9,9
3800,0,1334.67,5,3,270.81,25.39,10,18.14,15.24,99.75,8
6454,1,697.13,2,4,430.79,68.64,8,84.78,10.78,92.23,4
5851,1,1397.88,1,2,316.94,29.82,7,123.89,19.81,92.95,7
5062,1,1010.97,2,4,591.17,46.24,6,4.23,19.53,99.9,7
1931,1,1651.19,5,5,495.88,5.83,8,17.33,15.76,99.9,9
1624,0,873.02,2,2,32.49,6.9,4,8.46,10.77,94.91,3
5201,1,1554.53,2,3,1146.39,36.25,7,60.29,15.05,99.54,7
2596,1,1325.42,1,3,461.52,33.44,8,22.76,22.0,95.63,3
1622,0,1280.96,1,2,69.82,14.58,3,55.93,22.95,92.65,2
2691,1,1189.28,2,4,189.52,21.64,9,49.63,5.55,97.73,6
4945,0,675.76,1,3,618.96,18.34,6,25.41,23.73,93.46,4
3124,1,1238.53,3,3,427.79,42.94,7,90.67,7.42,99.9,5
6641,1,1655.56,3,3,928.97,28.7,6,35.97,10.95,92.26,5
5164,1,844.67,1,4,579.57,45.6,9,11.31,1.86,94.61,8
3931,1,550.0,3,2,133.69,30.57,6,51.7,26.0,89.26,7
3860,0,1269.8,3,2,226.61,55.91,7,65.34,17.95,90.82,3
3590,0,1046.69,2,3,157.52,16.44,10,60.58,13.98,92.06,7
2547,0,720.92,3,2,713.3,47.08,6,110.21,17.24,88.9,5
1793,0,666.73,2,2,658.54,30.58,4,28.32,21.11,92.79,4
5100,1,963.92,1,5,101.38,58.49,5,35.3,21.7,83.14,3
3248,1,1828.53,3,3,495.75,34.54,8,37.31,2.44,88.35,4
6854,0,695.15,4,2,152.02,13.98,10,59.86,10.21,92.94,4
5348,1,839.98,3,3,770.73,24.32,9,54.16,8.64,99.2,8
4304,1,1273.93,3,4,765.68,47.48,7,7.22,10.56,99.9,5
6666,0,1013.83,1,3,847.51,47.17,7,49.53,19.95,91.6,3
5488,1,1405.73,2,4,701.77,13.97,9,60.75,12.89,96.19,8
782,1,797.22,2,4,711.96,5.42,5,36.67,13.89,94.05,7
3019,0,868.88,3,3,361.31,54.28,7,129.78,13.05,99.9,6
1025,0,695.32,1,2,643.56,13.54,5,44.13,13.85,97.18,2
3054,0,1008.98,2,2,541.78,42.45,8,109.27,14.07,94.58,3
2216,1,797.2,4,2,650.63,9.84,7,27.11,3.5,95.79,6
6736,1,1030.28,1,4,530.0,1.22,8,35.43,6.55,96.0,4
1181,1,550.0,1,3,205.84,81.87,6,66.47,36.86,89.24,1
1248,1,1774.97,3,3,799.75,34.45,5,32.31,13.06,93.99,3
2887,0,1006.91,2,1,850.51,44.09,7,29.67,22.23,97.67,5
6396,1,1995.6,3,3,832.96,30.72,10,69.53,7.08,92.57,7
3208,0,1237.2,1,2,264.01,58.78,7,25.63,2.32,90.04,4
716,1,1157.68,1,3,820.77,3.04,6,11.92,7.93,87.97,6
5639,1,1133.59,3,2,522.6,38.98,5,7.97,5.94,93.59,5
3887,0,909.24,1,2,432.83,44.97,5,29.12,11.26,96.61,6
3863,1,1888.4,3,4,506.26,36.52,10,92.12,9.51,89.69,8
6062,0,550.0,2,4,420.18,18.43,8,34.09,43.21,83.65,5
1315,0,550.0,2,2,578.73,11.14,7,17.17,19.79,95.16,1
6646,1,1003.45,3,3,734.38,45.02,7,13.69,13.37,99.89,9
5420,0,1099.53,1,3,218.94,6.51,8,62.5,0.22,93.26,3
6191,0,1772.95,2,2,672.62,69.11,4,45.39,34.94,91.68,4
3041,1,1212.97,2,4,663.54,8.45,8,26.2,20.71,95.62,8
6362,1,1291.17,2,6,156.29,44.5,7,60.25,5.7,93.03,6
4068,0,845.78,2,2,579.32,17.02,8,68.41,33.88,91.95,5
5151,0,653.9,2,2,154.81,40.31,4,76.2,30.63,95.77,4
3643,0,641.65,2,5,166.7,24.65,7,86.73,11.9,90.81,2
2566,0,550.0,1,1,655.02,40.78,5,4.37,6.6,92.35,4
831,0,965.01,3,4,821.61,50.46,6,2.55,16.81,81.02,5
4622,1,1241.63,3,2,332.68,55.69,5,63.7,10.24,90.76,5
5606,1,1601.53,1,4,705.82,37.84,7,3.16,5.56,99.9,4
